% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.300078229e+01 +8.300078229e+01 -5.300792177e+02 -5.300792177e+02 -1.6257e+00 -3.4357e+00 +6.5018e-01 -1.1160e+00 -3.0473e+00 -3.7152e+00 +3.1234e+00 +9.5849e-01 -2.6822e+00 -1.5656e+00 -2.3215e+00 +9.6490e-01 -3.9366e+00 +4.2417e+00 -1.6691e+00 -3.8840e+00 -4.6644e+00 +3.7124e+00 -3.3339e+00 -3.0858e+00
2 +2.289109907e+01 +2.289109907e+01 -5.901889009e+02 -5.901889009e+02 +9.2567e-01 +3.8342e+00 -1.0909e+00 +4.1043e+00 +2.2930e+00 +1.4523e+00 -1.4134e+00 -4.4380e+00 -1.3265e+00 -1.7695e+00 +1.7634e+00 +1.2299e+00 -4.1566e+00 -2.5041e+00 +1.8759e+00 -3.5780e+00 -3.2247e-01 +1.3131e+00 +1.5852e+00 -2.3861e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.043569874e+01 +8.043569874e+01 -9.195643013e+02 -9.195643013e+02 +4.9643e+00 +1.7074e+00 +1.0381e+00 +1.0569e+00 -1.9368e+00 +2.8433e+00 -4.7501e+00 -1.1272e+00 -4.2346e+00 +3.7894e+00 -2.9471e+00 +1.6902e+00 -4.7762e+00 -4.8632e+00 -2.4767e-01 -3.2858e+00 +5.7797e-01 +1.4583e+00 +3.2982e+00 +3.7940e+00
3 +3.217871704e+01 +3.217871704e+01 -9.678212830e+02 -9.678212830e+02 +2.3542e+00 -6.3756e-01 +4.0090e+00 -3.9534e+00 +1.4334e+00 +9.9325e-01 -3.7460e+00 -9.0013e-01 +1.3513e+00 -4.5296e-01 +7.3049e-01 +3.1042e+00 +1.0525e+00 +3.1776e+00 -2.7275e+00 +8.5547e-02 +3.5897e+00 +1.8508e+00 +3.7924e+00 +4.8376e+00
46 +2.398959354e+01 +2.398959354e+01 -9.760104065e+02 -9.760104065e+02 -3.1938e-01 -2.6752e-01 +2.2866e+00 -3.9121e+00 +9.4984e-01 -7.5711e-02 -4.9000e+00 +3.3341e+00 -1.9760e-01 +1.8265e+00 -3.0424e+00 -5.2595e-01 -1.9518e+00 +1.7293e+00 +1.0198e-01 -1.1263e+00 +2.7383e+00 +3.4199e-01 +3.5392e+00 +1.4424e+00
% function evaluation | noise-free fitness - Fopt (-4.841800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.736961083e+01 +5.736961083e+01 -4.268103892e+02 -4.268103892e+02 -4.3036e+00 -1.4325e+00 -4.8943e+00 -4.8291e+00 -3.8087e+00 +4.9309e+00 -1.6762e+00 +5.0509e-01 +3.6431e+00 -9.3340e-01 -1.5944e-01 -3.8988e+00 -1.5452e+00 +4.3711e+00 +1.3265e+00 +8.4351e-01 -1.7268e+00 +5.1325e-01 +4.9065e+00 +1.8927e+00
2 +3.362542686e+01 +3.362542686e+01 -4.505545731e+02 -4.505545731e+02 +9.9666e-02 +4.3925e-01 +2.0483e+00 -2.5858e+00 -1.5158e+00 +1.8869e-01 -3.5373e+00 +1.3201e+00 -4.1465e+00 +4.2390e+00 +9.5116e-01 +3.6379e+00 +6.7434e-01 +4.2587e+00 -3.5907e+00 -1.7774e+00 -2.2493e+00 -4.3311e+00 -3.7804e+00 +2.3163e+00
5 +2.107939518e+01 +2.107939518e+01 -4.631006048e+02 -4.631006048e+02 -3.1469e+00 +1.1721e+00 -8.7135e-01 -2.0286e+00 +1.9846e+00 -2.2435e+00 -5.3495e-01 +1.3163e+00 -1.9451e+00 +1.4714e+00 -2.7952e+00 -5.0772e-01 +1.2387e+00 -6.4628e-01 -3.9302e+00 -2.3067e-01 +3.4023e+00 -4.4735e+00 +4.0847e-02 -2.8606e+00
% function evaluation | noise-free fitness - Fopt (-2.504000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.925527281e+01 +4.925527281e+01 +2.421527281e+01 +2.421527281e+01 -4.5809e+00 +5.6731e-01 -9.4618e-01 +4.3351e-01 +2.3472e+00 -3.9188e+00 +2.6809e-01 -3.7115e+00 -1.7815e+00 +4.7179e+00 +4.4751e+00 +1.1702e-01 -9.0015e-02 -4.5068e+00 -9.7327e-01 +3.8430e+00 -1.6289e+00 +2.9777e+00 +3.1219e-01 +1.8314e+00
3 +2.196914525e+01 +2.196914525e+01 -3.070854748e+00 -3.070854748e+00 -2.4551e+00 +6.3432e-01 -1.4189e+00 +5.1717e-01 +1.4130e+00 +4.7733e+00 -1.8112e+00 -3.8702e+00 +7.0535e-01 -3.4577e+00 +3.8113e+00 -3.3411e-01 +1.2150e+00 -7.4223e-01 +4.7458e+00 -2.3165e+00 +9.4643e-01 -7.0546e-01 -3.6507e+00 -9.1570e-01
% function evaluation | noise-free fitness - Fopt (-1.411900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.709999085e+01 +5.709999085e+01 -8.409000915e+01 -8.409000915e+01 +3.4588e+00 +1.9346e+00 +2.1323e+00 +2.8198e+00 -3.4066e+00 +3.6059e+00 +1.5442e+00 +4.7055e+00 -4.0752e+00 -4.6811e-01 +3.6023e+00 -3.1665e+00 -7.7714e-01 -1.9893e+00 +1.6539e+00 -4.4140e+00 +2.3371e+00 -2.2369e+00 +8.0471e-01 -2.2672e+00
4 +3.928656254e+01 +3.928656254e+01 -1.019034375e+02 -1.019034375e+02 -4.0729e+00 -3.4909e+00 -4.6163e+00 +7.0416e-01 -3.0583e+00 -1.7324e+00 -3.8056e+00 -2.7172e+00 +2.6883e+00 -2.6792e+00 +6.4406e-01 +6.7209e-01 +8.6130e-01 -5.1020e-01 -4.9550e+00 +3.9908e+00 -2.2971e+00 +6.7330e-01 +2.0936e+00 +1.0885e+00
45 +2.203783277e+01 +2.203783277e+01 -1.191521672e+02 -1.191521672e+02 +4.2890e+00 -1.8010e+00 +8.6011e-01 +1.8544e+00 +4.4267e+00 +4.5529e+00 -3.8056e+00 -3.1501e+00 -2.5554e+00 +9.2289e-01 -3.6937e+00 +2.0748e+00 +5.6954e-01 +1.3403e-01 +1.3979e+00 +8.9426e-01 -7.1625e-01 +2.1881e+00 -3.1534e+00 +8.6696e-01
% function evaluation | noise-free fitness - Fopt (4.889000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.159247798e+01 +7.159247798e+01 +5.604924780e+02 +5.604924780e+02 +4.2760e+00 -9.8251e-01 -4.6071e+00 +4.4895e+00 +4.5075e+00 -1.6299e+00 +3.1206e+00 -3.6209e+00 -4.3813e+00 +1.9858e+00 +4.7192e+00 -1.7030e+00 -1.9454e+00 +1.5542e+00 -3.6318e+00 +3.9572e+00 +3.2285e+00 +3.9834e-01 +2.5841e+00 -2.6215e+00
4 +3.043477781e+01 +3.043477781e+01 +5.193347778e+02 +5.193347778e+02 -3.6859e+00 -2.3375e+00 +2.2123e+00 -1.6719e+00 -3.6179e+00 -3.2425e+00 -2.2648e+00 -1.8407e+00 -9.4720e-01 +3.0744e-01 -8.9709e-01 -4.7398e+00 -3.8462e+00 +2.8142e+00 +1.9330e+00 +3.4507e+00 -4.7301e-01 +1.3363e-01 -2.4373e+00 -2.8974e+00
41 +2.022026237e+01 +2.022026237e+01 +5.091202624e+02 +5.091202624e+02 +3.6568e+00 -2.3589e+00 +1.3410e+00 -2.7096e-01 +5.8940e-02 -3.6735e+00 +1.0692e+00 -2.6019e-01 -8.1388e-01 +2.3634e-01 -3.8438e-01 +1.5203e-01 -2.7595e+00 +6.0363e-01 +3.8858e+00 -9.1615e-02 -3.8388e+00 -1.0365e+00 -4.4621e+00 +1.5653e+00
% function evaluation | noise-free fitness - Fopt (1.190000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.975968793e+01 +3.975968793e+01 +4.094968793e+01 +4.094968793e+01 -4.1362e+00 +2.0475e+00 +1.3226e+00 -1.9515e+00 -3.9311e+00 -1.5938e+00 +2.2744e+00 +4.3559e-01 +8.1156e-01 +3.2336e+00 -1.9615e+00 -4.2532e+00 -4.3642e+00 +5.6637e-01 +2.2128e+00 -2.5518e+00 -7.7151e-02 +2.3643e+00 +3.4831e+00 +4.5222e+00
5 +2.254566806e+01 +2.254566806e+01 +2.373566806e+01 +2.373566806e+01 +1.4851e+00 -1.5674e+00 -3.5173e+00 +4.5148e+00 +3.5906e+00 +3.4051e-01 +3.0008e+00 +5.0214e-01 -3.3577e+00 +9.4904e-02 -2.7754e+00 -4.9622e-01 +7.0192e-01 +3.4592e+00 +4.6275e-01 +2.0000e+00 -2.5624e-01 +3.1104e-01 -6.0281e-01 -1.0348e+00
% function evaluation | noise-free fitness - Fopt (-6.097000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.795430089e+01 +5.795430089e+01 -3.015699115e+00 -3.015699115e+00 -1.8467e+00 -4.3600e+00 -4.3527e+00 -4.6113e+00 +3.1030e-01 +1.0800e-01 +1.1117e+00 -2.6547e+00 -1.0928e+00 -5.5092e-01 +2.9616e-01 -3.1906e+00 +1.2725e+00 +1.2341e+00 +1.2210e+00 +4.1099e+00 +6.1607e-01 -3.4239e+00 +4.2101e+00 -1.6422e+00
5 +3.407941212e+01 +3.407941212e+01 -2.689058788e+01 -2.689058788e+01 +1.9391e+00 -2.6802e+00 -2.5151e+00 -2.0890e+00 -1.9983e+00 -1.4554e+00 -4.9765e+00 +3.4443e+00 -3.8194e+00 +3.3813e+00 +1.3109e+00 -6.0851e-01 -1.2783e-01 +5.3159e-01 -1.7674e-01 +1.5231e+00 -1.7606e-01 +3.3304e+00 +3.8557e+00 -3.7463e+00
33 +2.305498549e+01 +2.305498549e+01 -3.791501451e+01 -3.791501451e+01 +1.0712e+00 +2.5428e+00 -6.4815e-01 -2.6723e+00 -1.0529e+00 -8.0896e-01 -2.3413e+00 -2.5445e+00 +2.3781e+00 -2.0695e+00 -1.6793e+00 -2.9279e-01 -3.9283e+00 -3.1008e+00 -3.4536e+00 +9.7407e-02 +2.3786e+00 +3.1199e+00 +1.4429e+00 +8.7074e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.523236342e+01 +5.523236342e+01 +1.055232363e+03 +1.055232363e+03 +3.8290e+00 -4.2246e+00 +1.3364e+00 -2.7090e+00 -3.1845e+00 +3.2086e+00 +1.1533e+00 +3.9979e+00 +2.0050e+00 +4.4775e+00 -1.4846e-01 -3.7002e+00 +1.6302e+00 -1.9811e+00 -9.0772e-01 -4.4849e+00 +1.3290e-01 +2.4008e+00 -1.8439e+00 -6.4630e-01
2 +3.386116207e+01 +3.386116207e+01 +1.033861162e+03 +1.033861162e+03 -1.3217e+00 -4.2335e+00 +3.7464e-01 +4.9837e+00 +2.2174e+00 -1.1447e-01 -2.3304e-01 +1.5761e+00 -2.4864e-01 -3.6391e+00 +6.6447e-01 -1.0242e+00 -4.8932e+00 -2.0431e+00 +3.8815e+00 +4.1103e+00 -2.3327e+00 +1.3172e-01 +2.7757e+00 +9.5659e-01
161 +1.826634469e+01 +1.826634469e+01 +1.018266345e+03 +1.018266345e+03 +3.2170e+00 +3.9105e+00 -3.4610e+00 -1.9622e+00 -1.9960e+00 +1.2308e+00 -3.8530e+00 -2.0940e+00 -2.1526e+00 -3.4665e+00 +1.0062e+00 -3.3085e+00 +2.4740e+00 -1.9367e+00 +1.5709e+00 +2.4633e-01 +2.3186e+00 +4.5953e+00 -3.7312e-01 +7.2897e-01
% function evaluation | noise-free fitness - Fopt (5.100000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.083076172e+01 +7.083076172e+01 +7.134076172e+01 +7.134076172e+01 -1.8058e-01 +4.4680e+00 -3.3988e+00 +4.8193e+00 -4.4424e-01 -1.0037e+00 -3.1747e+00 -2.5800e+00 +3.9670e+00 -1.6397e+00 -3.2873e+00 +6.6708e-01 -3.5280e-01 +7.1789e-01 -3.7308e+00 -3.7290e+00 +3.5778e+00 -9.4520e-01 -4.5434e+00 -4.4329e+00
4 +4.105181557e+01 +4.105181557e+01 +4.156181557e+01 +4.156181557e+01 +1.7629e+00 -3.6268e+00 -1.0378e+00 +3.6105e-01 -3.1888e+00 -2.9565e+00 +2.8807e+00 +1.1787e+00 +2.6261e+00 +3.3186e-01 -7.1131e-01 +3.1726e+00 -1.7789e-01 +1.2455e+00 +4.4410e+00 +8.3699e-01 +1.1551e+00 -9.0802e-01 -4.3049e+00 +2.5978e+00
5 +3.388341861e+01 +3.388341861e+01 +3.439341861e+01 +3.439341861e+01 +2.7144e+00 +8.1024e-01 +4.5249e-01 -5.9087e-01 +1.0452e+00 -3.6239e+00 +3.6113e+00 +8.0185e-01 +2.9141e+00 -1.2594e+00 +8.8964e-01 -4.5576e+00 +1.3260e+00 -2.0653e+00 +3.9764e+00 +4.7364e-01 +3.4848e+00 -2.8002e+00 -4.3831e-01 +1.4542e+00
21 +1.905576992e+01 +1.905576992e+01 +1.956576992e+01 +1.956576992e+01 -2.9167e-01 -2.9006e+00 +2.6834e+00 -1.6820e+00 -4.2822e+00 +3.2946e+00 +1.2673e+00 +5.2709e-01 +1.1154e+00 -2.0461e+00 +2.4324e+00 +2.3084e+00 +5.5452e-02 +7.4067e-01 -8.4113e-01 +3.1691e-01 +1.9622e+00 -7.5686e-01 -2.2685e+00 -2.5616e+00
% function evaluation | noise-free fitness - Fopt (9.318000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.936277950e+01 +2.936277950e+01 +1.225427795e+02 +1.225427795e+02 -1.3958e+00 -1.1198e+00 -2.4904e+00 -4.1754e+00 +1.0737e+00 -6.5025e-01 +6.2406e-01 +4.6655e+00 +7.4828e-01 -6.7835e-01 +5.5751e-01 -1.7673e+00 -9.5716e-01 -3.4749e+00 -9.1546e-01 -3.9866e-01 -2.4372e+00 -1.7865e+00 -4.0809e-01 -2.3017e+00
9 +2.380982298e+01 +2.380982298e+01 +1.169898230e+02 +1.169898230e+02 -1.6650e-01 +2.9503e+00 +3.9850e+00 +5.7989e-01 -1.5390e+00 -3.3940e+00 +1.4067e+00 +4.6787e+00 +3.3288e-01 -7.0836e-01 -2.2860e+00 -4.1363e+00 -1.4457e+00 -3.4601e+00 -4.0145e+00 +9.2338e-01 +4.7076e-01 +2.5019e+00 -2.5875e+00 +4.9686e+00
