% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3 +5.702721167e+00 +5.702721167e+00 -1.249072788e+02 -1.249072788e+02 +2.4610e+00 -3.8216e+00 +4.6152e+00 -4.8449e+00 -3.1116e+00 +1.1527e+00 -3.6394e+00 -2.5707e+00 -2.8209e-02 +4.1751e+00 +3.1522e+00 +4.4178e+00 -2.9147e-01 -1.5253e+00 +4.7143e+00 -2.7889e+00 -1.5922e+00 -3.6030e+00 +4.3013e+00 -1.7974e+00
89 +3.224890346e+00 +3.224890346e+00 -1.273851097e+02 -1.273851097e+02 -7.2337e-01 +8.7763e-01 -1.3347e+00 -3.2979e+00 -1.1385e+00 -2.5235e+00 +8.6061e-01 -9.8688e-02 -1.1558e+00 +1.2429e+00 +3.2724e+00 +1.8191e+00 +7.6479e-01 +1.1602e+00 +2.5271e+00 -3.8512e+00 +4.5560e+00 +3.9440e+00 -7.9755e-02 +4.6655e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.125181408e+01 +1.125181408e+01 -2.118681859e+02 -2.118681859e+02 -3.5590e+00 +1.8458e+00 -3.3708e+00 -4.3495e+00 +2.9124e+00 +1.9518e+00 +2.1335e+00 -1.9813e+00 -1.2316e+00 +4.4204e+00 -1.7936e+00 -1.3174e+00 +4.1084e+00 -3.9128e+00 +3.8352e+00 -4.4050e+00 +2.7585e+00 -2.2782e+00 -2.6383e+00 -1.5304e+00
8 +8.797478894e+00 +8.797478894e+00 -2.143225211e+02 -2.143225211e+02 -9.3892e-02 +2.3032e+00 -3.9281e+00 -2.6206e+00 +4.2828e+00 +4.9647e+00 +2.2610e+00 -2.3683e+00 +4.2158e+00 -1.4656e+00 -8.9692e-01 -4.1400e+00 +1.6023e+00 -2.5756e+00 +4.2332e+00 +8.3285e-01 +1.5582e+00 +4.4374e-01 -2.9383e+00 -2.7635e+00
53 +4.637358574e+00 +4.637358574e+00 -2.184826414e+02 -2.184826414e+02 +1.3237e+00 -2.3120e+00 +4.0555e+00 +3.2693e+00 -1.6794e-01 +1.7218e+00 -3.3403e-01 -3.1733e+00 -1.9724e+00 +1.9202e+00 +2.0987e+00 -2.2563e-01 +8.0411e-01 -4.7717e+00 -2.0360e+00 -4.0054e+00 +3.7114e+00 -1.6464e+00 -4.4522e+00 +1.5261e+00
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.309431865e+01 +1.309431865e+01 -3.133568135e+01 -3.133568135e+01 +3.8109e+00 -1.6247e+00 +1.5994e+00 +1.6707e+00 -3.8109e+00 +3.5045e+00 +1.8326e+00 +2.6859e+00 +1.0513e+00 -1.1842e+00 +2.7862e+00 +1.9046e+00 +3.9070e+00 -2.5170e+00 +1.7945e+00 +4.7340e-01 -4.5795e+00 -2.3986e-01 -3.9696e+00 -3.0599e+00
7 +8.816653524e+00 +8.816653524e+00 -3.561334648e+01 -3.561334648e+01 -3.2822e-01 +1.3021e+00 +1.1107e+00 -2.2492e+00 +3.3704e+00 +9.5924e-01 +7.3097e-01 -1.2092e+00 -3.5743e+00 -2.8359e+00 +1.9503e+00 -3.1601e-01 -3.4838e+00 -3.4381e+00 -4.6194e+00 -8.7710e-01 -4.6766e+00 +3.2616e+00 -2.1517e-03 -2.9982e+00
170 +5.832032919e+00 +5.832032919e+00 -3.859796708e+01 -3.859796708e+01 +4.7463e+00 +3.4954e+00 -5.8144e-01 +2.2723e+00 -2.1808e+00 -1.4958e+00 +3.4263e+00 -3.1162e+00 +3.2469e+00 -2.2091e+00 -6.9346e-01 +4.2073e+00 -1.8623e+00 -4.9166e+00 -9.9850e-01 +4.9008e+00 -6.3975e-01 -4.9867e+00 +3.9077e-01 -3.1311e+00
% function evaluation | noise-free fitness - Fopt (1.994000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.045304636e+01 +1.045304636e+01 +3.039304636e+01 +3.039304636e+01 -3.5822e+00 -1.0079e+00 -2.0174e+00 -7.1890e-01 -4.5082e+00 +4.4601e+00 -3.3883e+00 +1.3728e+00 -3.5441e+00 +3.9423e+00 -8.4023e-01 -1.8463e+00 +3.3860e+00 -3.3707e+00 +3.1671e+00 +1.5365e+00 -2.4397e+00 +1.9585e+00 +1.7948e+00 +4.8311e+00
2 +9.950997190e+00 +9.950997190e+00 +2.989099719e+01 +2.989099719e+01 +2.7158e+00 +6.6599e-01 +4.9226e+00 +8.6134e-02 -1.1673e+00 -7.1454e-01 -1.0326e+00 -1.6092e+00 -1.7975e+00 -2.1377e+00 +3.5292e+00 -4.5611e+00 -3.6139e+00 +2.0741e+00 -4.1987e+00 +4.5883e+00 +4.9712e+00 -2.0011e-02 +2.3673e+00 -3.6179e+00
130 +4.947045948e+00 +4.947045948e+00 +2.488704595e+01 +2.488704595e+01 +1.1714e-01 +2.8715e+00 +3.7672e+00 -3.2828e+00 +1.9401e+00 -4.6213e+00 -2.8257e+00 -4.6611e+00 -3.6884e+00 +2.3962e-01 +3.4844e+00 -2.6316e+00 +1.6416e+00 +2.0434e+00 -3.2188e+00 +9.0491e-01 +3.9991e+00 +4.7267e+00 -2.2784e+00 -1.2144e+00
% function evaluation | noise-free fitness - Fopt (2.047400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.546863989e+01 +1.546863989e+01 +2.202086399e+02 +2.202086399e+02 -1.7486e+00 +3.7823e+00 -4.1038e-01 -4.0773e-01 +1.1201e+00 +2.6007e-01 +3.9262e+00 -2.2122e+00 +2.2631e-01 +3.5913e+00 +3.6042e+00 -3.1386e+00 +4.5834e+00 -1.1084e+00 -9.8637e-01 -3.3744e+00 -3.5019e+00 -1.9528e+00 +4.5298e+00 +4.1913e+00
17 +8.103198957e+00 +8.103198957e+00 +2.128431990e+02 +2.128431990e+02 -2.0538e+00 -2.1001e+00 +5.7213e-01 -3.1831e+00 +2.9858e+00 +3.5018e+00 -1.0020e+00 +4.7223e+00 -2.6202e-01 -3.9830e+00 -4.3322e+00 -2.0919e+00 -4.4007e+00 +2.2098e+00 -3.0725e+00 +2.9470e+00 +4.0500e+00 -3.5894e+00 -9.5637e-01 +3.2909e-01
87 +4.136057235e+00 +4.136057235e+00 +2.088760572e+02 +2.088760572e+02 -2.4556e+00 -4.1903e+00 +3.8523e+00 +5.3629e-01 +3.2258e+00 +1.3876e+00 -9.2002e-01 -8.0345e-01 +1.9458e-01 +4.6436e+00 +4.4996e+00 -3.9242e+00 -2.8263e+00 +2.3171e-01 +7.1052e-01 +7.7581e-01 -5.3824e-01 +1.0595e+00 +2.2519e-01 +3.5457e+00
109 +3.762809272e+00 +3.762809272e+00 +2.085028093e+02 +2.085028093e+02 -4.6377e-01 +2.9056e+00 +4.1100e+00 -1.4790e+00 -4.3394e+00 -2.2180e+00 +4.2128e+00 +4.7192e+00 -2.7392e+00 +3.5348e+00 +2.3432e+00 +3.3847e+00 -1.4155e-01 -1.6233e+00 -4.6631e+00 +3.5356e+00 -3.5337e+00 -3.2975e-01 -4.2518e+00 +1.9528e+00
% function evaluation | noise-free fitness - Fopt (-3.887700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.957578925e+01 +1.957578925e+01 -3.691942108e+02 -3.691942108e+02 +2.5594e+00 -3.0670e+00 -4.4079e+00 +3.1669e+00 +2.0718e+00 +5.4012e-01 +9.5259e-01 +4.2729e+00 -4.4242e+00 -4.4582e+00 +6.1049e-01 -1.4040e+00 +4.6929e+00 +3.4613e+00 +1.2863e+00 +4.1910e+00 -3.2421e+00 +1.7529e+00 -4.4727e+00 -4.9864e+00
2 +1.174469218e+01 +1.174469218e+01 -3.770253078e+02 -3.770253078e+02 -1.1060e+00 +6.9280e-01 -1.0750e+00 +4.1055e+00 -5.1330e-01 +2.0416e+00 +2.3790e+00 +3.2686e+00 -4.3862e+00 -3.7738e+00 +1.8050e+00 +1.6259e+00 -1.3181e+00 -3.9957e+00 +9.3711e-01 -3.4363e+00 -3.2450e+00 +3.5537e+00 +1.0958e+00 -4.3683e+00
3 +9.635346642e+00 +9.635346642e+00 -3.791346534e+02 -3.791346534e+02 +1.0182e+00 +1.9148e+00 -5.8462e-01 -3.4514e+00 -4.0123e+00 -2.9363e+00 +4.5532e+00 -2.5670e-01 -1.5451e+00 -4.1216e+00 -1.0917e+00 +4.1401e-02 +2.5475e+00 +2.4901e-01 +1.0273e+00 +2.6658e+00 +4.2911e+00 +3.9692e+00 +4.2345e+00 +4.0595e+00
107 +3.999445052e+00 +3.999445052e+00 -3.847705549e+02 -3.847705549e+02 +3.6435e+00 +1.8539e+00 +2.7837e+00 +3.4733e+00 +3.2909e+00 -7.4862e-01 -4.1391e+00 +1.8603e+00 -1.5615e+00 -2.6744e+00 -4.8876e+00 -3.6036e+00 +4.5557e-01 +3.5254e+00 +4.7109e+00 +2.7230e+00 -4.4228e+00 -4.8760e+00 -3.3213e+00 -3.1486e+00
% function evaluation | noise-free fitness - Fopt (-1.918000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.202518986e+01 +1.202518986e+01 -7.154810137e+00 -7.154810137e+00 -3.1165e+00 +6.2081e-01 -4.6961e+00 +3.9122e+00 +4.1016e+00 -2.4382e+00 -3.3382e+00 -3.6023e+00 +8.9620e-01 -3.0730e+00 +1.5025e+00 +1.5014e+00 -1.4759e+00 +6.8698e-01 -4.3479e+00 +2.9072e+00 -1.0691e+00 -2.7734e+00 +2.5938e-01 -1.1758e-01
3 +7.942480096e+00 +7.942480096e+00 -1.123751990e+01 -1.123751990e+01 -3.8162e-01 +4.7536e+00 -3.8839e+00 +4.2940e+00 -4.3066e+00 +2.9749e+00 +2.8409e+00 -4.0036e+00 -3.7072e+00 +3.5019e+00 +2.5079e+00 +1.0593e+00 -3.1732e+00 +1.8412e+00 -3.5055e+00 +4.3913e+00 +2.2107e-01 -2.6986e+00 +3.0627e+00 +4.5050e+00
12 +4.748207094e+00 +4.748207094e+00 -1.443179291e+01 -1.443179291e+01 -1.3482e+00 +4.4918e+00 -3.6206e+00 +1.5185e+00 +3.6489e+00 +3.2251e+00 +1.6986e+00 +3.9905e+00 -4.2733e+00 +1.4481e+00 +1.8762e+00 -1.5348e+00 -3.1047e+00 -3.1674e+00 -2.6951e-01 -4.5621e+00 -4.3471e+00 +2.8677e+00 +3.4056e+00 +3.8931e+00
% function evaluation | noise-free fitness - Fopt (-3.724500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.828454340e+00 +9.828454340e+00 -3.626215457e+02 -3.626215457e+02 -2.3675e+00 -3.0214e-01 +7.4919e-01 +3.7040e+00 -4.8509e+00 -4.7054e+00 -1.4750e+00 -1.9596e+00 -1.7953e+00 +2.9504e-01 -4.8781e+00 +4.4099e+00 +3.3268e+00 -2.2578e+00 +1.2073e+00 -2.0207e+00 +3.6670e+00 +7.0027e-01 -4.1560e+00 -4.7476e+00
57 +6.037516617e+00 +6.037516617e+00 -3.664124834e+02 -3.664124834e+02 +3.4287e+00 +4.7740e+00 +4.2599e+00 +1.0575e+00 +3.5724e+00 -3.9124e-03 +1.7900e+00 +2.2502e-01 +4.7156e+00 -1.5932e+00 +3.0936e+00 -4.5102e+00 +2.8374e+00 -3.9231e+00 +4.2985e+00 -1.7791e-01 +2.5831e+00 +4.0209e+00 +9.6017e-02 +4.0278e-01
% function evaluation | noise-free fitness - Fopt (8.450000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.072696078e+01 +2.072696078e+01 +2.917696078e+01 +2.917696078e+01 +3.0579e+00 +3.3421e+00 -6.3699e-01 +2.2607e+00 +4.8028e+00 +1.0458e+00 -2.4361e+00 -1.4502e+00 +3.5146e+00 -3.6835e+00 +4.6783e+00 -6.3051e-01 -4.1595e+00 +3.9038e+00 -1.7408e+00 -2.1648e+00 +4.1147e+00 +2.3785e+00 -2.4002e+00 +2.4777e-01
5 +1.098525970e+01 +1.098525970e+01 +1.943525970e+01 +1.943525970e+01 +2.7081e+00 -4.0811e+00 -1.7159e+00 -2.0777e+00 -3.2365e+00 +1.9654e+00 -1.7623e+00 -3.1775e+00 +1.8971e+00 +4.9940e+00 -3.2900e+00 +1.7463e+00 -1.6839e+00 -4.1747e+00 +4.4730e+00 +3.6572e+00 +1.1140e+00 +1.6177e-01 -2.8511e+00 +1.8956e+00
14 +5.084063255e+00 +5.084063255e+00 +1.353406326e+01 +1.353406326e+01 +2.4025e+00 -4.1666e+00 -3.6993e+00 +3.8855e+00 -2.8196e+00 +4.6378e-02 +4.6693e+00 -3.6899e+00 +2.7563e-01 -7.1761e-01 -3.7559e-01 -3.7832e+00 -1.7133e+00 +1.4648e+00 +2.2841e+00 +4.0782e+00 -4.8237e+00 -6.3084e-01 +1.2293e+00 -2.0292e+00
% function evaluation | noise-free fitness - Fopt (1.184000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.782599361e+00 +6.782599361e+00 +1.862259936e+01 +1.862259936e+01 -3.3974e+00 +1.1756e+00 +4.3757e+00 +1.3886e+00 +4.4424e+00 +1.0963e+00 +6.9238e-01 +2.6271e+00 -1.1619e+00 -6.1506e-01 +4.8837e+00 +4.6165e+00 -2.2894e+00 +4.9055e+00 -3.1517e+00 -1.3975e+00 -4.7180e-01 -6.0662e-01 -4.6932e+00 +6.5937e-01
35 +3.683358377e+00 +3.683358377e+00 +1.552335838e+01 +1.552335838e+01 +4.6422e+00 +2.9417e+00 -8.6095e-01 +3.7309e+00 -3.1777e+00 -4.7135e+00 -1.4207e+00 -4.1366e+00 +1.7357e+00 +4.1926e+00 -2.5882e+00 +2.0270e+00 +2.8591e+00 -1.1763e-01 -2.9764e+00 -2.9498e+00 +4.8975e+00 -7.0713e-01 +4.0372e+00 -1.0863e+00
% function evaluation | noise-free fitness - Fopt (1.581200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.205073015e+01 +1.205073015e+01 +1.701707302e+02 +1.701707302e+02 +2.4194e+00 +1.7185e+00 +3.5356e+00 -2.2149e+00 +2.5082e+00 -2.7107e+00 +3.6413e+00 -4.2624e+00 -1.2165e+00 +4.8446e+00 +8.7420e-01 -3.7289e+00 -4.0240e+00 +2.5269e+00 -8.5116e-01 +3.0488e+00 +1.4992e+00 +4.4076e+00 +6.2814e-01 -3.2600e+00
14 +5.709587160e+00 +5.709587160e+00 +1.638295872e+02 +1.638295872e+02 -2.7729e+00 +1.3831e+00 +2.6584e+00 -3.1468e-01 -3.2803e+00 -1.7093e+00 -2.3531e-01 +3.5925e+00 +1.3739e-01 +1.8318e+00 +4.1149e+00 -4.8344e+00 -1.1651e+00 -3.1964e+00 -1.3552e+00 +4.1036e-01 +2.7233e+00 +3.1755e+00 -2.4370e+00 +2.1696e+00
% function evaluation | noise-free fitness - Fopt (-1.021200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.431099435e+01 +1.431099435e+01 -8.780900565e+01 -8.780900565e+01 -4.0840e+00 -4.6044e-01 -3.3032e+00 +1.1715e+00 -4.5965e+00 -3.0060e+00 +1.2749e+00 +9.4064e-01 -1.5997e+00 +1.3319e+00 -6.8970e-01 -2.8452e+00 +2.0950e+00 +2.7819e+00 -4.4525e+00 -3.4577e+00 -3.0522e+00 +1.9518e+00 +4.3859e+00 -5.0160e-01
3 +8.802495723e+00 +8.802495723e+00 -9.331750428e+01 -9.331750428e+01 +7.8335e-01 -4.7605e+00 -3.7616e+00 -4.8339e+00 -3.8702e+00 +2.6480e+00 +4.7616e+00 +3.1638e+00 +3.9247e+00 +1.1849e+00 -9.5662e-01 +4.8562e+00 -3.5587e+00 -3.5957e+00 +4.9286e+00 -1.0202e+00 -2.8505e+00 +4.7828e+00 +4.2598e-01 +4.3664e+00
41 +3.893122767e+00 +3.893122767e+00 -9.822687723e+01 -9.822687723e+01 -2.0178e+00 -4.1389e+00 +3.4957e+00 +1.3330e+00 -8.5302e-02 -2.6105e-02 +2.5029e+00 -1.2694e+00 -2.2710e+00 +4.3946e+00 +4.7407e+00 +2.2282e+00 -1.6053e+00 +1.2553e-01 +5.7052e-01 +3.8088e+00 -2.5158e+00 +1.2092e+00 -2.1802e+00 -1.4374e+00
% function evaluation | noise-free fitness - Fopt (-8.798000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.162370420e+01 +1.162370420e+01 -7.635629580e+01 -7.635629580e+01 -1.2233e+00 -3.0755e+00 +1.2750e+00 -3.7162e+00 -4.0109e+00 +3.7243e+00 +2.1964e+00 +2.0618e+00 -3.3328e+00 -2.9476e+00 -4.7082e+00 -2.6212e+00 +2.0503e+00 -4.3597e+00 +9.0604e-01 +3.5578e+00 +1.9266e+00 -2.3594e+00 -1.1745e+00 +3.7698e+00
2 +9.652762770e+00 +9.652762770e+00 -7.832723723e+01 -7.832723723e+01 -3.1413e+00 -3.7342e+00 +4.3180e+00 -1.7636e+00 +3.6859e+00 +1.2310e+00 -9.7621e-01 -1.0389e+00 -3.3953e+00 -2.2518e+00 +1.8162e+00 -1.7307e+00 +4.0035e+00 +4.1532e+00 -3.5030e+00 -2.6682e+00 +4.1990e+00 +2.4677e+00 -5.2445e-01 -4.1837e+00
23 +5.965553667e+00 +5.965553667e+00 -8.201444633e+01 -8.201444633e+01 +2.3797e+00 +3.6196e-01 +4.5270e+00 +3.7333e+00 +3.0799e+00 -3.9803e+00 -2.0589e+00 -2.9543e+00 -4.9996e+00 +2.8242e+00 -2.5689e+00 +2.5126e+00 +2.4251e+00 +3.8768e+00 -1.6752e+00 +2.3165e+00 +3.0040e+00 -1.1466e+00 -8.7481e-01 +9.7713e-01
